u,v,key,geohash,mesafe_km,highway,name,length
1005965455,2382923574,0,sxk90s,0.11545947209973004,residential,,40.162559695429536
1005965455,2382923588,0,sxk90s,0.1577237689732252,residential,,67.63599382060792
1005965455,2382923588,1,sxk90s,0.17488654313226015,residential,,91.55778662833431
1005965457,1005965421,0,sxk90s,0.11241281824605286,residential,,54.166773018243006
1005965457,1005965693,0,sxk90s,0.1652511131087494,residential,Kilitbahir Sokağı,69.38984288524497
1005965457,1005965425,0,sxk90s,0.08828840764192022,residential,Kilitbahir Sokağı,102.09233936995233
1005965580,1005965583,0,sxk90s,0.21565436182238845,primary_link,,2.3412399280757468
1005965583,1005965693,0,sxk90s,0.1969405993043711,primary_link,,52.030483408749014
1005965583,13299221377,0,sxk90s,0.21768609787786433,primary_link,,20.968249959859293
1005965602,1005965605,0,sxk90s,0.2400909811454456,primary_link,,6.732313843142368
1005965605,1007877400,0,sxk90s,0.24283874876754563,primary,Adnan Kahveci Bulvarı,157.828687435394
1005965605,1005965580,0,sxk90s,0.22549448373165212,primary_link,,23.586123998372074
1005965681,1005965425,0,sxk90s,0.019273239747660667,residential,Kilitbahir Sokağı,108.521991289241
1005965681,13785147646,0,sxk90s,0.12287104387369083,residential,,35.21406882365404
1005965693,13299221377,0,sxk90s,0.210256336265375,primary_link,,48.58188761786446
1005965693,1005965457,0,sxk90s,0.1652511131087494,residential,Kilitbahir Sokağı,69.38984288524497
1005965720,12143279068,0,sxk90s,0.23937781624215185,residential,,566.0690481338274
1005965720,13785147633,0,sxk90s,0.14667732766269,residential,,31.790678530052592
1005965733,1005965802,0,sxk90s,0.2805529406071861,residential,Kilitbahir Sokağı,195.05668738166756
1005965733,13785147621,0,sxk90s,0.14641616775639615,residential,Kilitbahir Sokağı,19.708907568489447
1005965802,1005965733,0,sxk90s,0.2647143842567818,residential,Kilitbahir Sokağı,195.05668738166756
1005965874,1007404601,0,sxk90k,0.07904546642773574,residential,Lale Sokağı,346.23138749534144
1007404471,1007404472,0,sxk90m,0.1912074094650356,secondary_link,,13.39523070286084
1007404471,2382943935,0,sxk90m,0.12330894317342762,secondary,Uğur Mumcu Bulvarı,194.49314202963936
1007404471,1007407179,0,sxk90m,0.16606816699008903,residential,,95.6772497012763
1007404472,1007404471,0,sxk90m,0.18328541004636167,secondary_link,,13.39523070286084
1007404472,1007404730,0,sxk90m,0.271556965260808,secondary,Uğur Mumcu Bulvarı,206.15040719997432
1007404472,1007404478,0,sxk90m,0.2825897607212401,residential,Defne Sokağı,132.73645006424135
1007404590,1007876520,0,sxk90k,0.2804303491963213,residential,Defne Sokağı,151.01847975578607
1007404601,1007878915,0,sxk90k,0.12905481364623095,residential,Ardıç Sokağı,246.54195819850125
1007404601,1007404590,0,sxk90k,0.1389132826034539,residential,Ardıç Sokağı,251.93913824647487
1007404601,1005965874,0,sxk90k,0.10072377537108741,residential,Lale Sokağı,346.2313874953414
1007404715,1007404471,0,sxk90m,0.2672598116687531,secondary,Uğur Mumcu Bulvarı,217.68548581895982
1007406269,9654303386,0,sxk90m,0.29424065557860085,residential,Karanfil Sokağı,155.39575597475016
1007407093,1007407698,0,sxk90m,0.1960234867663262,residential,,116.89110591292875
1007407093,1007407687,0,sxk90m,0.1493236302776454,residential,,117.97798383101853
1007407093,2382943965,0,sxk90m,0.07183468497195919,living_street,Nilüfer Sokağı,103.51027928566029
1007407119,1007407687,0,sxk90m,0.15224918728768774,residential,Karanfil Sokağı,99.79104458051127
1007407119,1007407724,0,sxk90m,0.06823007170214773,residential,Karanfil Sokağı,76.65286476636447
1007407119,2382943965,0,sxk90m,0.035967215590993785,living_street,,120.02836000802132
1007407174,1007407200,0,sxk90m,0.06840971093145083,residential,Nilüfer Sokağı,55.566316013970464
1007407174,1007407179,0,sxk90m,0.15469528151430825,residential,,119.18860982968282
1007407174,1007407724,0,sxk90m,0.07266433135792706,residential,Nilüfer Sokağı,66.41906509428385
1007407179,1007407174,0,sxk90m,0.10054423259555159,residential,,119.1886098296828
1007407179,1007404471,0,sxk90m,0.16606816699008903,residential,,95.67724970127628
1007407179,1007407477,0,sxk90m,0.1698858327178533,residential,,66.05642784868394
1007407182,2382943985,0,sxk90m,0.059624539552056384,residential,,21.09387438377641
1007407182,1007407200,0,sxk90m,0.06840971093145083,living_street,Nilüfer Sokağı,8.521449601372778
1007407182,2382943987,0,sxk90m,0.11515475996753968,residential,,72.25876960765937
1007407200,1007407182,0,sxk90m,0.07367392727380669,living_street,Nilüfer Sokağı,8.521449601372778
1007407200,1007407174,0,sxk90m,0.0396787756198132,residential,Nilüfer Sokağı,55.566316013970464
1007407200,2382943965,0,sxk90m,0.05581129965230722,living_street,Nilüfer Sokağı,72.84447702295697
1007407277,1007407471,0,sxk90m,0.2657876468221039,residential,,338.4276857927199
1007407430,1007407445,0,sxk90q,0.28262634532949776,living_street,,131.89966394239883
1007407445,1007407430,0,sxk90q,0.28262634532949776,living_street,,131.89966394239883
1007407445,1007407721,0,sxk90q,0.2810215083452636,tertiary,Yüzücü Talat Yüzmen Sokağı,104.98020095150778
1007407462,9654303386,0,sxk90m,0.2475576095146648,residential,,6.716204035759346
1007407462,1007407471,0,sxk90m,0.2133938043114914,residential,Orkide Bahçesi Sokağı,172.4804761482448
1007407462,1007407687,0,sxk90m,0.18335403650099757,residential,,135.06919632477548
1007407471,1007407724,0,sxk90m,0.07763221988181383,residential,Nilüfer Sokağı,137.32858721420203
1007407471,1007407277,0,sxk90m,0.2657876468221039,residential,,338.42768579271996
1007407471,1007407462,0,sxk90m,0.2133938043114914,residential,Orkide Bahçesi Sokağı,172.4804761482448
1007407477,1007407724,0,sxk90m,0.09314686791362864,residential,Karanfil Sokağı,117.03019284979966
1007407477,1007407745,0,sxk90m,0.25370145254095045,residential,Karanfil Sokağı,218.3410029109636
1007407477,1007407179,0,sxk90m,0.1698858327178533,residential,,66.05642784868394
1007407579,4621146980,0,sxk90m,0.2079342760068927,secondary,Uğur Mumcu Bulvarı,247.3127515222016
1007407683,1007407721,0,sxk90q,0.26281954490586174,tertiary,Yüzücü Talat Yüzmen Sokağı,173.39935208512148
1007407687,1007407119,0,sxk90m,0.07375823943151338,residential,Karanfil Sokağı,99.79104458051127
1007407687,2245030656,0,sxk90m,0.29721207713730463,residential,Karanfil Sokağı,230.69811557597833
1007407687,1007407093,0,sxk90m,0.1493236302776454,residential,,117.97798383101853
1007407687,1007407462,0,sxk90m,0.21556481598625798,residential,,135.06919632477548
1007407698,1007407093,0,sxk90m,0.1810316588686003,residential,,116.89110591292875
1007407721,1007407445,0,sxk90q,0.2810215083452636,tertiary,Yüzücü Talat Yüzmen Sokağı,104.9802009515078
1007407721,1007407683,0,sxk90q,0.2658959909837639,tertiary,Yüzücü Talat Yüzmen Sokağı,173.39935208512145
1007407721,1007407471,0,sxk90m,0.2682837763462475,residential,Nilüfer Sokağı,140.68765263185628
1007407724,1007407471,0,sxk90m,0.20654104323657124,residential,Nilüfer Sokağı,137.32858721420203
1007407724,1007407119,0,sxk90m,0.06823007170214773,residential,Karanfil Sokağı,76.65286476636447
1007407724,1007407477,0,sxk90m,0.09314686791362864,residential,Karanfil Sokağı,117.03019284979966
1007407724,1007407174,0,sxk90m,0.043369728795937215,residential,Nilüfer Sokağı,66.41906509428385
1007407745,1007407477,0,sxk90m,0.20536870303633262,residential,Karanfil Sokağı,218.34100291096362
1007876520,1007876563,0,sxk90k,0.27278053727835166,residential,,121.17910452095254
1007876563,1005965874,0,sxk90k,0.2554934363848765,residential,,55.148735476709746
1007877240,1007404590,0,sxk90k,0.2679601148270979,residential,Defne Sokağı,201.08495106233016
1007877240,1007878915,0,sxk90k,0.233022177563156,residential,Palmiye Sokağı,354.12380791126105
1007878915,1007404601,0,sxk90k,0.12024694248599331,residential,Ardıç Sokağı,246.54195819850128
1026970610,6761863770,0,sxk901,0.2229550418224037,primary,Yeni Havaalanı Caddesi,379.60354419112673
1026970818,6761863770,0,sxk904,0.22329843124294696,primary_link,,14.978662508992779
1026970818,1026970846,0,sxk901,0.08759227357747885,primary,Yeni Havaalanı Caddesi,497.8230824558775
1026970846,3178628129,0,sxk901,0.130661217267259,primary,,82.02487942236851
1026970846,1027174511,0,sxk901,0.19696579466053882,trunk_link,,294.66876131786915
1026970893,1026970610,0,sxk901,0.07387938829539452,trunk_link,,146.64787895642428
1026970893,3178628117,0,sxk901,0.11247745586811704,trunk_link,,75.29422413977838
1026971224,1026971259,0,sxk901,0.23417483377188048,trunk_link,,331.71730123323806
1026971224,3178628117,0,sxk901,0.12027911834781206,primary,,74.1056158744168
1026971426,988337008,0,sxk906,0.21637917931542175,trunk,Rauf Orbay Caddesi,939.57542976995
1026971731,1027174511,0,sxk901,0.14631844776451666,trunk,Eski Havaalanı Caddesi,673.359789322198
1026971731,13690686449,0,sxk901,0.2645917544205362,trunk_link,,127.54440715010834
1026991729,1293894198,0,sxk3pu,0.29070527446817895,primary,Atatürk Caddesi,334.90051064648554
1026991729,1841824812,0,sxk3pu,0.22972990734611418,primary_link,,229.01056890655047
1027174300,1027174790,0,sxk901,0.2289142451672854,residential,Abidin Dino Sokağı,209.89091603162836
1027174302,1026971259,0,sxk901,0.1199708537814713,trunk,Eski Havaalanı Caddesi,651.5882631342295
1027174302,1027174790,0,sxk901,0.2231676347869421,trunk_link,,155.25688912028681
1027174754,2385196602,0,sxk3pc,0.23930536926174317,trunk,Eski Havaalanı Caddesi,269.3849637148082
1027174790,1027174300,0,sxk901,0.2794915997297483,residential,Abidin Dino Sokağı,209.89091603162836
1027174790,3178628129,0,sxk901,0.15143965617579064,trunk_link,,103.14986701091581
1027243294,1027243667,0,sxk901,0.24320247344453452,secondary,Demiryolu Caddesi,68.3403022501284
1027243365,1027243367,0,sxk901,0.27138262473893787,residential,Havacı Muzaffer Erdönmez Sokağı,62.1712808386899
1027243367,1027244937,0,sxk901,0.2646243711825958,secondary,Demiryolu Caddesi,52.18070009006939
1027243367,1027243378,0,sxk901,0.29550057850552114,secondary,Demiryolu Caddesi,79.06788028106567
1027243430,1027243446,0,sxk901,0.2646351056829047,residential,Arslan Sokağı,91.61954070087033
1027243446,1027243667,0,sxk901,0.24106759936052435,secondary,Fener Caddesi,24.17040613406242
1027243661,1027243446,0,sxk901,0.2646351056829047,secondary,Fener Caddesi,87.43718827060283
1027243667,2385196610,0,sxk901,0.2408279688800324,secondary,Yeşilyurt İstasyon Caddesi,120.65700037212152
1027243690,1027243711,0,sxk901,0.23354920273784327,secondary,Yeşilyurt İstasyon Caddesi,34.214571039097365
1027243690,1026971224,0,sxk901,0.1695643693909988,secondary_link,,99.39172655666754
1027243711,1027245006,0,sxk901,0.23546441746436303,secondary,Demiryolu Caddesi,57.70896021949007
1027243738,1027243740,0,sxk903,0.11040564665942815,residential,Kuşkonmaz Sokağı,14.609537784893151
1027243740,1027243738,0,sxk903,0.10686095934271231,residential,Kuşkonmaz Sokağı,14.609537784893151
1027243740,1027243752,0,sxk903,0.14547012398955095,residential,Kuşkonmaz Sokağı,117.74231316322172
1027243740,1027244013,0,sxk903,0.13362352658781257,residential,Sahil Yolu Caddesi,269.0758418450675
1027243752,4519705613,0,sxk903,0.23568295074242623,residential,Kuşkonmaz Sokağı,50.60678091219839
1027243752,4519705612,0,sxk903,0.20423123696247245,residential,Kuşkonmaz Sokağı,89.18044005021967
1027243752,1027243740,0,sxk903,0.14547012398955095,residential,Kuşkonmaz Sokağı,117.74231316322172
1027243873,1027244986,0,sxk901,0.273441805026467,secondary,Yeşilyurt İstasyon Caddesi,140.25086228845734
1027244013,1027243740,0,sxk903,0.13362352658781257,residential,Sahil Yolu Caddesi,269.07584184506754
1027244278,8880083835,0,sxk903,0.24578498090593687,residential,Başak Sokağı,121.9693810160194
1027244937,1027243294,0,sxk901,0.259045248667555,secondary,Demiryolu Caddesi,16.13170618012687
1027244986,2385196613,0,sxk901,0.2280932648435625,secondary,Yeşilyurt İstasyon Caddesi,15.20402286353334
1027244986,2385196612,0,sxk901,0.2396581483035688,secondary_link,,18.494563318608776
1027245006,1027244937,0,sxk901,0.25659936556544655,secondary_link,,16.803142641528357
1027245006,1027243367,0,sxk901,0.264400880254005,secondary,Demiryolu Caddesi,52.69806078667167
1141128037,2112679826,0,sxk90j,0.20208386339512252,unclassified,,495.84638601715346
1141128047,1141128037,0,sxk90h,0.2267715846288156,primary,Yeni Havaalanı Caddesi,171.4784030062953
1141128050,1026991729,0,sxk3pv,0.291587110904008,primary,,125.76597488253158
1293894141,1841824882,0,sxk3pv,0.25110636373755985,residential,,59.30467588091642
1293894141,1931512505,0,sxk3pv,0.2939849822403045,residential,,46.44689660541039
1841824812,1141128095,0,sxk3pu,0.16739699324874088,primary,Yeni Havaalanı Caddesi,585.702395696163
1841824882,1931512588,0,sxk3pv,0.2417760146438135,residential,,300.1870447538553
1841824882,1293894141,0,sxk3pv,0.25110636373755985,residential,,59.30467588091643
1841824882,1841824887,0,sxk3pv,0.23465369602497949,residential,,183.60390388903838
1841824887,1841824882,0,sxk3pv,0.22741439498700286,residential,,183.60390388903835
1857929597,905151618,0,sxk3py,0.2782751845759314,motorway_link,Çobançeşme Kavşağı,349.9112166569916
1857929597,905166947,0,sxk3py,0.10088243141621005,primary,D-100 Güney Yanyolu,293.6234447174405
1857937358,905362834,0,sxk3py,0.19762251146771917,primary,D-100 Güney Yanyolu,123.73030043671179
1931512505,11345677260,0,sxk3pv,0.2945261537516449,primary,Basın Ekspress Yolu,114.1105502710675
1931512588,1841824882,0,sxk3pv,0.2417760146438135,residential,,300.1870447538554
2112679826,12782217605,0,sxk90j,0.284039084968637,tertiary,Osman Hamdi Bey Bulvarı,330.2895875908912
2112679826,10884273119,0,sxk90j,0.18234366668770235,tertiary,"['Bedri Rahmi Eyüboğlu Caddesi', 'Osman Hamdi Bey Bulvarı']",360.20537172985473
2112679826,1141128037,0,sxk90j,0.20208386339512252,unclassified,,495.8463860171535
2245030569,2271469472,0,sxk90v,0.2389113950776657,unclassified,,480.23114828825544
2245030656,1007407687,0,sxk90m,0.25224074258678797,residential,Karanfil Sokağı,230.69811557597836
2245030843,2245030887,0,sxk90w,0.208545217851293,primary,D-100 Güney Yanyolu,226.6655569410295
2245056676,2245056684,0,sxk3py,0.16784584404824096,residential,Osman Hamdi Bey Bulvarı,140.4796919598433
2245056702,12962077041,0,sxk90n,0.10108904074912058,residential,,214.8544920511257
2245056702,1859103856,0,sxk90n,0.1702570455924138,primary,D-100 Güney Yanyolu,155.3031627735316
2245056706,2245056702,0,sxk90n,0.06738837511622854,primary,D-100 Güney Yanyolu,160.0924370592559
2245056706,12962077039,0,sxk90n,0.15705802962349313,residential,,232.4029369146199
2245070454,958702899,0,sxk90u,0.22581866313452803,living_street,Tamburacı Osman Sokağı,88.49619729170888
2245070474,966218399,0,sxk91h,0.29988544091059666,residential,Hulusi Demirelli Sokağı,54.74755360103134
2245070503,2382892009,0,sxk91j,0.2837901270532858,tertiary,Koşuyolu Caddesi,29.932356246038538
2245070578,958405771,0,sxk90y,0.11254806729228507,secondary,,39.66813655847801
2245070584,2246362894,0,sxk90y,0.24782778507808623,residential,Baharözü Sokağı,132.28613500277885
2245070584,2372029861,0,sxk90y,0.19306286087713062,secondary,,75.61024985882244
2245070590,4586888655,0,sxk91n,0.22889169980662355,residential,Aydın Yuva Sokağı,108.86652123374284
2246164371,1027197593,0,sxk906,0.2827846048995285,trunk,Rauf Orbay Caddesi,782.1459167514234
2246164406,8873045396,0,sxk90e,0.25061383238037793,primary,,31.33286468161768
2246164406,13845960915,0,sxk90e,0.1544218911862647,trunk_link,,208.99322060903307
2246164827,966218558,0,sxk915,0.2623926909139334,secondary,İstanbul Caddesi,40.976787736457624
2246164854,2246164827,0,sxk915,0.2711050506600659,residential,Muhasebeci Sokağı,63.70074153390553
2246164862,966218559,0,sxk91h,0.2687898157235833,residential,Reyhan Sokağı,41.70673941131619
2246164877,959578637,0,sxk90u,0.26222720467774313,living_street,Ray Sokağı,83.78079322483998
2246164959,966218562,0,sxk91h,0.20892983595294842,residential,İmren Sokağı,43.337124290692806
2246164959,966218561,0,sxk91h,0.14991998400548473,residential,İmren Sokağı,45.40411166935656
2246164959,2246164862,0,sxk91h,0.28117408611960876,residential,Muhasebeci Sokağı,121.2311612060467
2246362891,909194266,0,sxk90y,0.1581003568991934,secondary,,159.98044329664208
2246362894,2245070584,0,sxk90y,0.24782778507808623,residential,Baharözü Sokağı,132.28613500277885
2246362894,2246362891,0,sxk90y,0.29962168661665756,residential,Çağ Sokağı,61.16505983502517
2271469472,2382891998,0,sxk90u,0.20352394477064026,tertiary,Zuhuratbaba Caddesi,61.378850058407146
2271469472,988336265,0,sxk90u,0.21916765209490324,tertiary,Zuhuratbaba Caddesi,52.27082838472283
2271469472,2245030569,0,sxk90v,0.2389113950776657,unclassified,,480.2311482882555
2364065038,918481706,0,sxk932,0.16981818008023356,primary,D-100 Güney Yanyolu,193.09244358405618
2364065038,918482357,0,sxk932,0.1533566704428948,trunk_link,,167.43347267079068
2364065047,2364065087,0,sxk91r,0.2831908137538389,primary_link,,8.654523570520787
2365290891,2365290893,0,sxk90y,0.29885543494336547,secondary,İncirli Caddesi,82.22115052199615
2365290893,958405179,0,sxk90y,0.29328265563746314,secondary,İncirli Caddesi,5.582213925448884
2365290898,958405743,0,sxk90y,0.23447434861768848,residential,,19.472719147237655
2365310144,2365310146,0,sxk91n,0.27335361258311397,residential,Nizam Sokağı,41.293505225995986
2365310144,958405595,0,sxk91n,0.2965036769791071,residential,Çağlar Sokağı,185.4681073073169
2365310146,968158211,0,sxk91n,0.2527076716549487,residential,Şirin Sokağı,109.72299988685944
2368203169,968158709,0,sxk91r,0.17030350397449273,primary,Çobançeşme Koşuyolu Bulvarı,253.30101947614224
2372029852,2245070578,0,sxk90y,0.13605842288907974,secondary,,46.329044789951354
2372029852,2245070569,0,sxk90y,0.13484514324430566,secondary_link,,48.82979243747274
2372029858,2372029852,0,sxk90y,0.18254357012807976,secondary,,117.32730188916842
2372029858,2372029861,0,sxk90y,0.23313529832608682,secondary_link,,64.46065346290854
2372029861,2246362894,0,sxk90y,0.28692213254829374,residential,Çağ Sokağı,115.09892274266772
2380932379,2385196602,0,sxk3pc,0.2570465854600165,trunk_link,,14.3980181367461
2381936227,968158211,0,sxk91n,0.2325049970722059,residential,Şirin Sokağı,65.74439780475
2381937670,958405109,0,sxk91n,0.22557279946418662,residential,Suna Sokağı,119.35681286772041
2382094022,2382094023,0,sxk915,0.1866068312396554,residential,Kırmızı Şebboy Sokağı,15.090090880864915
2382094022,966218494,0,sxk915,0.22049494165921976,residential,Beyaz Zambak Sokağı,56.74606750568489
2382094023,966218516,0,sxk915,0.17684446882154956,residential,Kırmızı Şebboy Sokağı,92.30916900654134
2382891970,966218716,0,sxk91h,0.2681877987235156,living_street,Rıfkı Işık Sokağı,50.34959690278594
2382891993,13891532713,0,sxk90u,0.14142943690530135,tertiary,Demirkapı Caddesi,7.075191247146036
2382891993,2382891998,0,sxk90u,0.16611984646462938,tertiary,,76.03034704629219
2382891996,958702891,0,sxk90v,0.22499847515802016,tertiary,Demirkapı Caddesi,309.57567607369674
2382891996,958702900,0,sxk90u,0.1769719166993688,residential,Zümrüt Bahçe Sokağı,22.308813391728613
2382891996,2382891993,0,sxk90u,0.16301749890991127,tertiary,Demirkapı Caddesi,23.886309146207612
2382891998,2271469472,0,sxk90u,0.20352394477064026,tertiary,Zuhuratbaba Caddesi,61.378850058407146
2382891998,13891532713,0,sxk90u,0.14303756958743966,tertiary,Zuhuratbaba Caddesi,76.21908739064844
2382892004,967089806,0,sxk91j,0.2149498058136792,tertiary,Koşuyolu Caddesi,33.13807818418264
2382892004,966218408,0,sxk91j,0.2796922086317042,tertiary,Koşuyolu Caddesi,43.716761178520706
2382892007,966218476,0,sxk91j,0.2015963975770665,tertiary,,12.576359290903955
2382892007,959578607,0,sxk91j,0.20682892408210818,tertiary,Yeni Caddesi,88.70905443827692
2382892008,966218420,0,sxk91j,0.2514700714762722,tertiary,Koşuyolu Caddesi,58.27165233728382
2382892008,968172800,0,sxk91j,0.2133347334115467,tertiary,,8.301539002272445
2382892009,967089889,0,sxk91j,0.29969631649624584,tertiary,Koşuyolu Caddesi,34.29050193993506
2382892009,968173029,0,sxk91j,0.2739306722185263,tertiary,,10.373910331126273
2382892011,968172778,0,sxk91j,0.14220730398836184,residential,Bitişik Bağlar Sokağı,4.153093329193016
2382892011,968172769,0,sxk91j,0.09728295067872217,residential,Bitişik Bağlar Sokağı,81.15362698819291
2382892011,968172713,0,sxk91j,0.11907335999257507,residential,,105.05073096145816
2382892012,958703005,0,sxk90v,0.20251470638755895,secondary,Yüce Tarla Caddesi,34.58346616082168
2382892012,958703142,0,sxk90v,0.15502696098400168,living_street,Bilginler Sokağı,58.449161614869425
2382892013,968172791,0,sxk91j,0.2388538178824942,residential,Akın Yolu Sokağı,32.740398673707645
2382892013,968172782,0,sxk91j,0.21583890384828236,residential,,33.8625168618738
2382892013,968173029,0,sxk91j,0.2545919626693703,residential,Akın Yolu Sokağı,57.12747850391918
2382892059,968172699,0,sxk91j,0.23537227312051787,residential,Boztepe Sokağı,44.18481557969473
2382892059,968172678,0,sxk91j,0.18614097776756736,residential,Boztepe Sokağı,42.108760466086295
2382892059,968172653,0,sxk91j,0.1773912493890415,residential,,61.30356092331216
2382892060,968172703,0,sxk91j,0.0969206320304755,residential,Boztepe Sokağı,37.968599254130275
2382892060,968172657,0,sxk91j,0.1310913024225219,residential,Boztepe Sokağı,5.648864637814572
2382892060,968172713,0,sxk91j,0.11594326647448676,residential,,42.70615855235539
2382892091,968172670,0,sxk91j,0.21597256068512785,residential,,31.680963309063653
2382907921,988336272,0,sxk90u,0.19873603810793006,residential,Gençler Caddesi,262.82711946691
2382907935,968172870,0,sxk91j,0.15591449084009154,residential,Barbaros Sokağı,45.75292400936224
2382907935,2382907936,0,sxk91j,0.2216787938072593,living_street,,45.0103560756186
2382907936,968172726,0,sxk91j,0.25289247625824013,living_street,Ulubatlı Sokağı,36.94338212253607
2382907936,2382907935,0,sxk91j,0.19693370698187052,living_street,,45.0103560756186
2382909867,2382917967,0,sxk915,0.29745085210819977,residential,Taşevler Sokağı,27.87475387325699
2382917963,2382917964,0,sxk915,0.170671669767072,residential,Münir Özkul Sokağı,38.842290149774776
2382917963,959578527,0,sxk915,0.21714410123475472,residential,Şehit Nusret Sokağı,82.0731156554075
2382917964,2382917963,0,sxk915,0.18118975162471873,residential,Münir Özkul Sokağı,38.842290149774776
2382917965,2382917966,0,sxk915,0.25279741412081386,residential,Mabet Sokağı,37.228449407765204
2382917965,2382917967,0,sxk915,0.29439711275757513,residential,Ömer Naci Sokağı,33.08481989684137
2382917967,2382917965,0,sxk915,0.29439711275757513,residential,Ömer Naci Sokağı,33.08481989684137
2382923574,1005965421,0,sxk90s,0.11241281824605286,residential,,12.33712333159513
2382923574,1005965455,0,sxk90s,0.12870906522978484,residential,,40.162559695429536
2382923574,2382923590,0,sxk90s,0.20905737436142227,residential,,96.5081039251781
2382923588,1005965455,0,sxk90s,0.1577237689732252,residential,,67.63599382060792
2382923588,1005965455,1,sxk90s,0.1652572123981898,residential,,91.55778662833433
2382923588,10151772512,0,sxk90s,0.22057503681498322,residential,,43.313853695580995
2382923590,1005965418,0,sxk90s,0.203221292145527,residential,,12.127722106128648
2382923590,1005965431,0,sxk90s,0.23890164021474458,residential,,34.98879567679225
2382923594,2382923592,0,sxk90s,0.296025282263557,residential,,25.152218059942673
2382923594,1005965388,0,sxk90s,0.27324958009506806,residential,,50.24454353684018
2382923600,990483759,0,sxk90t,0.16270770719430355,primary,Doktor Remzi Kazancıgil Caddesi,83.57425729543895
2382923602,7631602537,0,sxk90t,0.13539997830966827,primary,"['Dr.Doktor Remzi Kazancıgil Caddesi', 'Doktor Remzi Kazancıgil Caddesi']",156.30939286573508
2382923605,8868871213,0,sxk90t,0.16550063645304192,secondary,,8.785998520658172
2382923605,1005964207,0,sxk90t,0.16679721185586055,secondary,Behçet Kemal Çağlar Caddesi,178.76237456699687
2382930394,967134063,0,sxk90g,0.11819804700266076,primary_link,,37.121162520806216
2382930394,967134089,0,sxk90g,0.11020176791914706,primary,Strasburg Caddesi,33.04781261161525
2382930395,988337275,0,sxk90e,0.2470163396128826,secondary,Conk Bayırı Caddesi,48.41699274500373
2382930395,8859366420,0,sxk90e,0.28627685370661915,secondary_link,,47.968244575291294
2382930404,2382930409,0,sxk90e,0.15291406467329213,tertiary,,12.758142027032072
2382930404,2382930406,0,sxk90e,0.1418336542899216,tertiary,,117.61254126537858
2382930406,2382930410,0,sxk90e,0.19408985282855273,tertiary,,13.54360282566923
2382930406,988336704,0,sxk90e,0.21225112007622143,tertiary,,64.65942631156899
2382930409,2382930404,0,sxk90e,0.14179829761878085,tertiary,,12.758142027032072
2382930409,988336774,0,sxk90e,0.19983621475468433,tertiary,,232.8210441656036
2382930410,2382930406,0,sxk90e,0.1834526234556416,tertiary,,13.54360282566923
2382930410,2382930409,0,sxk90e,0.1526758205389717,tertiary,,124.32272092590847
2382943935,4621146980,0,sxk90m,0.15361303797878964,unclassified,,13.216377286277664
2382943935,1007407698,0,sxk90m,0.21236359085338533,secondary,Uğur Mumcu Bulvarı,107.18258902610155
2382943935,2382943962,0,sxk90m,0.13440929142293953,unclassified,,73.29106052999765
2382943960,2382943962,0,sxk90m,0.0720013010760447,unclassified,,5.962408530977737
2382943962,2382943960,0,sxk90m,0.07684955610519073,unclassified,,5.962408530977737
2382943962,2382943965,0,sxk90m,0.0654210224105071,living_street,,7.484789432266981
2382943962,2382943935,0,sxk90m,0.13440929142293953,unclassified,,73.29106052999765
2382943965,2382943962,0,sxk90m,0.0720013010760447,living_street,,7.484789432266981
2382943965,1007407093,0,sxk90m,0.14483006679178545,living_street,Nilüfer Sokağı,103.51027928566029
2382943965,1007407200,0,sxk90m,0.05581129965230722,living_street,Nilüfer Sokağı,72.84447702295697
2382943965,1007407119,0,sxk90m,0.035967215590993785,living_street,,120.02836000802132
2382943985,1007407182,0,sxk90m,0.07367392727380669,residential,,21.09387438377641
2382943985,2382943987,0,sxk90m,0.10770272625057457,unclassified,,52.65370912472476
2382943985,2382943987,1,sxk90m,0.10253745801842527,residential,,86.00031206649807
2382943987,2382943985,0,sxk90m,0.059624539552056384,unclassified,,52.65370912472476
2382943987,2382943985,1,sxk90m,0.10253745801842527,residential,,86.00031206649807
2382943987,1007407182,0,sxk90m,0.11210921079740058,residential,,72.25876960765939
2382971030,2246164406,0,sxk90e,0.2621977723220288,primary,,26.19538064733918
2382971203,1005965602,0,sxk90s,0.26458871990424093,primary,Adnan Kahveci Bulvarı,121.03410979727141
2382982579,2382982580,0,sxk901,0.2860081217895131,residential,Eski PTT Sokağı,104.87916714158294
2385196610,2385196612,0,sxk901,0.24900483715238012,secondary,Yeşilyurt İstasyon Caddesi,16.41687585682545
2385196610,2385196613,0,sxk901,0.23791451351381557,secondary_link,,20.464970818488716
2385196612,2382982580,0,sxk901,0.2782022069596906,secondary,Yeşilyurt İstasyon Caddesi,98.37079088391573
2385196613,1027243690,0,sxk901,0.22333173758495306,secondary,Yeşilyurt İstasyon Caddesi,107.9962560927671
2385196686,2385196688,0,sxk904,0.15661255989050912,primary_link,,15.56321093324999
2385196686,3723183912,0,sxk904,0.22300950755715854,primary,Yeni Havaalanı Caddesi,536.0536924681645
2385196688,1026970818,0,sxk904,0.21561680183343843,primary,Yeni Havaalanı Caddesi,71.73859891329398
2385196688,2385196686,0,sxk904,0.167713849552485,primary_link,,15.56321093324999
3178628117,1026970846,0,sxk901,0.07100189729628174,trunk,,76.77991534617242
