u,v,key,name,highway,length
2382943985,2382943987,0,,unclassified,52.65370912472476
2382943985,2382943987,1,,residential,86.00031206649807
2382943987,2382943985,0,,unclassified,52.65370912472476
2382943987,2382943985,1,,residential,86.00031206649807
2382943987,1007407182,0,,residential,72.25876960765939
2382971030,2246164406,0,,primary,26.19538064733918
2382971055,988336991,0,,residential,18.363253617853385
2382971055,2382971059,0,,residential,252.13209872328426
2382971059,2382971067,0,,residential,75.27054826240584
2382971063,988336991,0,Adnan Kahveci Bulvarı,primary,149.01051546727774
2382971063,3926855706,0,,residential,40.7731922198068
2382971067,2382971072,0,,residential,34.862922196597225
2382971070,2382971067,0,,residential,17.093790586098024
2382971070,2382971059,0,,residential,82.84614444976647
2382971072,2382971078,0,,residential,37.89243914634452
2382971072,2382971077,0,,residential,14.94993878261885
2382971073,2382971083,0,,residential,28.310889174488622
2382971073,988336736,0,,residential,68.80284290727485
2382971077,2382971070,0,,residential,46.93925428197538
2382971078,988336780,0,,residential,113.00417862446011
2382971078,3926855706,0,,residential,88.8371272460009
2382971083,2382971084,0,,residential,6.562763889574694
2382971084,988336809,0,,residential,15.225174386076427
2382971084,988336793,0,,residential,14.593987668574307
2382971091,2382971093,0,,residential,35.631634699720024
2382971091,1005965874,0,Lale Sokağı,residential,106.50456982188514
2382971091,1005965861,0,Lale Sokağı,residential,122.40625669126077
2382971093,2382971091,0,,residential,35.631634699720024
2382971093,1007876563,0,,residential,71.13462988872917
2382971093,1007404583,0,,residential,116.01123117313197
2382971203,1005965602,0,Adnan Kahveci Bulvarı,primary,121.03410979727141
2382971243,12752909098,0,,residential,76.3396836543725
2382971243,1007404499,0,Açık Deniz Sokağı,residential,280.25397290067946
2382971247,12752909095,0,,residential,85.54266681543469
2382971247,2382971252,0,,residential,45.6875409002744
2382971247,2382971252,1,,residential,60.87727148765276
2382971251,2382971252,0,,residential,142.0343672312108
2382971252,2382971247,0,,residential,45.687540900274406
2382971252,2382971247,1,,residential,60.87727148765277
2382971252,2382971251,0,,residential,142.0343672312108
2382977987,1027243453,0,Arslan Sokağı,residential,66.49704665862033
2382977988,4519737439,0,Yasemin Sokağı,residential,63.28909396340118
2382982579,2382982580,0,Eski PTT Sokağı,residential,104.87916714158294
2382982579,1027243807,0,Ekin Sokağı,residential,117.62891353592633
2382982580,2382982579,0,Eski PTT Sokağı,residential,104.87916714158294
2382982580,9046101954,0,Yeşilyurt İstasyon Caddesi,secondary,39.321630209766205
2382982581,1027244084,0,Turgut Reis Sokağı,residential,96.77740573972487
2382982581,1027244963,0,Yeşilyurt İstasyon Caddesi,secondary,87.95578340762438
2385196537,11557252167,0,Liman Sokağı,residential,28.204984291577738
2385196539,11557252167,0,Liman Sokağı,residential,41.975318325562014
2385196539,11557272169,0,Yeşilköy İskele Caddesi,secondary,58.4643904794233
2385196539,11039180792,0,Yeşilköy İskele Caddesi,secondary,32.94436172708015
2385196543,11557252168,0,Liman Sokağı,residential,46.644949092703946
2385196543,1027924137,0,Havan Sokağı,residential,43.424706800034954
2385196565,1027924206,0,Yeşilköy İskele Caddesi,secondary,9.9511672647654
2385196565,1027924243,0,Yeşilköy İskele Caddesi,secondary,63.318427485154075
2385196602,1027174313,0,Eski Havaalanı Caddesi,trunk,422.16658604799477
2385196610,2385196612,0,Yeşilyurt İstasyon Caddesi,secondary,16.41687585682545
2385196610,2385196613,0,,secondary_link,20.464970818488716
2385196612,2382982580,0,Yeşilyurt İstasyon Caddesi,secondary,98.37079088391573
2385196613,1027243690,0,Yeşilyurt İstasyon Caddesi,secondary,107.9962560927671
2385196617,1027244048,0,Ürgüplü Caddesi,residential,66.9133845851512
2385196686,2385196688,0,,primary_link,15.56321093324999
2385196686,3723183912,0,Yeni Havaalanı Caddesi,primary,536.0536924681645
2385196688,1026970818,0,Yeni Havaalanı Caddesi,primary,71.73859891329398
2385196688,2385196686,0,,primary_link,15.56321093324999
2385236873,1027924075,0,Yeşilköy Halkalı Caddesi,secondary,317.2624531780451
2385236888,2244746104,0,Kırserdar Sokağı,secondary,103.06347150594533
2385236890,2385236873,0,,secondary_link,75.30287134965788
2385236890,2385236888,0,,secondary,26.733726385147218
2385258236,1027243873,0,Yeşilyurt İstasyon Caddesi,secondary,132.93753842512825
2385258237,1027244258,0,Yeşilyurt İstasyon Caddesi,secondary,28.72413644306516
2385258240,2385258236,0,Yeşilyurt İstasyon Caddesi,secondary,21.907479072244524
2385258240,2385258237,0,,secondary_link,16.86108257602845
2385258241,1027244209,0,,secondary_link,9.203545497116655
2385258241,2385258240,0,Yeşilyurt İstasyon Caddesi,secondary,85.28168463785659
2498920245,2246163917,0,,unclassified,275.6656381209168
2702515649,918481735,0,,primary_link,502.38627992740965
2810640403,1064675640,0,Onur Sokağı,residential,17.14878039104032
2810640403,1064675656,0,Çimen Sokağı,secondary,76.89556123892183
2810640403,1064675537,0,"['Çimen Sokağı', 'Atayurt Caddesi']",secondary,142.28176771439192
2810650905,1064675651,0,,residential,25.53586802276532
2810650905,1064675688,0,Bilgili Sokağı,residential,79.11640977631973
3153018925,12205869493,0,,trunk_link,516.9182026992013
3153018925,966218689,0,Kennedy Caddesi,trunk,232.5836598279638
3178628117,1026970846,0,,trunk,76.77991534617242
3178628117,1026970610,0,Yeni Havaalanı Caddesi,primary,101.2214643666886
3178628129,1027243711,0,,secondary_link,110.501975809347
3178628129,1026971224,0,,primary,77.46968075343248
3178628131,1141128047,0,Yeni Havaalanı Caddesi,primary,89.35285106809148
3178628132,1141127938,0,Yeni Havaalanı Caddesi,primary,88.90152317387933
3178628132,3178628131,0,,primary_link,93.61985083924846
3178643365,11889586765,0,Rauf Orbay Caddesi,trunk,577.666250356316
3283907246,968158702,0,Çobançeşme Koşuyolu Bulvarı,primary,49.06252457294839
3432185396,2244746268,0,Adakale Sokağı,residential,86.44116187000901
3432185396,2244746235,0,Konaklı Sokağı,residential,213.05485212168531
3448836567,11889861376,0,,tertiary,14.375932052923268
3723183911,3723183912,0,,primary,16.107800392263577
3723183911,2385196688,0,Yeni Havaalanı Caddesi,primary,541.5021884621041
3723183912,3723183911,0,,primary,16.107800392263577
3723183912,1026970692,0,Yeni Havaalanı Caddesi,primary,1013.7710790315753
3926855706,2382971055,0,,residential,94.87842675371729
3968165741,1027243827,0,Demet Sokağı,residential,139.8441043428617
3968165741,1027243837,0,Sahil Yolu Caddesi,secondary,31.08669094383968
3968165741,1027243800,0,Sahil Yolu Caddesi,secondary,74.99926808651267
4104770089,363910202,0,,residential,25.511551717911804
4519705612,1027243752,0,Kuşkonmaz Sokağı,residential,89.18044005021969
4519705613,1027243752,0,Kuşkonmaz Sokağı,residential,50.60678091219839
4519705613,1027244092,0,Ekin Sokağı,residential,201.5887066852
4519705613,1027244278,0,Ürgüplü Caddesi,residential,96.18562766708939
4519737439,2382977988,0,Yasemin Sokağı,residential,63.28909396340118
4519737439,1027243587,0,Çınarlı Sokağı,residential,52.24587141439697
4519737439,1027243582,0,Çınarlı Sokağı,residential,72.333728898822
4586888655,958405109,0,Suna Sokağı,residential,17.058555571437637
4586888655,968158173,0,Suna Sokağı,residential,28.696683437656464
4586888656,958405607,0,Baharlı Bahçe Sokağı,residential,38.777470904533864
4586888656,2245070590,0,Baharlı Bahçe Sokağı,residential,66.74011259352807
4586889197,2364065047,0,,primary_link,20.56145705774976
4589727643,4586889197,0,,primary_link,160.70037162097069
4605476987,958703600,0,Akıncılar Sokağı,living_street,175.12318343715907
4621146980,2382943935,0,,unclassified,13.216377286277664
4621146980,1007404472,0,Uğur Mumcu Bulvarı,secondary,194.8554239461692
4621146983,1007404715,0,Uğur Mumcu Bulvarı,secondary,114.68489302559335
4621146983,2382943953,0,,residential,13.069154335759851
4621154613,2382907934,0,İncirli Caddesi,secondary,55.979855731013885
4621154616,958702878,0,İncirli Caddesi,secondary,49.58393897658728
4621154616,958702798,0,Santral Çıkmazı Sokağı,living_street,168.51471641582998
4859033658,1005965580,0,Adnan Kahveci Bulvarı,primary,710.8001802252384
4859033660,988336780,0,,residential,20.499214337199927
4859033660,2382971077,0,,residential,156.89604872019635
4916333187,959578586,0,Cumhuriyetçi Sokağı,living_street,108.77550994396071
4916333187,959578642,0,Ray Sokağı,living_street,60.398318299795136
4916333187,959578582,0,Ray Sokağı,living_street,109.14958524410345
4966123087,1027924303,0,,residential,91.02863922356416
4966123087,1027924766,0,Kazım Silivrili Sokağı,residential,20.99915050868314
4966123087,1027924214,0,Bestekar İzzet Efendi Sokağı,residential,111.40987231936778
4976726889,1027923819,0,,secondary_link,13.096406244134368
4976726889,1027923880,0,Cevizli Sokağı,residential,100.944755130025
4977193423,8883675952,0,Harman Sokağı,secondary,95.38450684060628
4977193423,1033540182,0,Mektep Sokağı,secondary,112.67085718837713
4977193423,2380790743,0,Mektep Sokağı,secondary,164.23925023993237
4977193423,1033540174,0,Harman Sokağı,secondary,112.19041521487081
4977262023,1027923876,0,Akasya Sokağı,residential,27.109808461820684
4977352579,1064675688,0,Vali Konağı Caddesi,tertiary,21.29371536041514
4977352579,4977352580,0,,secondary_link,10.418206252791673
4977352579,1064675651,0,Bilgili Sokağı,residential,88.74582568008303
4977352580,4977352579,0,,secondary_link,10.418206252791673
4977352580,1064675707,0,Vali Konağı Caddesi,tertiary,128.16720974670758
4977352580,1064675876,0,Derya Önü Sokağı,residential,125.83268669583336
4978760081,988336052,0,,secondary,60.25995611977441
4978760081,8021836408,0,,primary,34.45055984268741
4979278177,4979278179,0,,trunk_link,78.94085624229886
4979278179,1027174754,0,Eski Havaalanı Caddesi,trunk,353.15311021625115
4979278179,1027174546,0,,trunk_link,153.8004815501904
5674276004,12752909085,0,Açık Deniz Sokağı,residential,74.65527721851016
5674276004,2382971203,0,Açık Deniz Sokağı,residential,37.437988746095954
5674276006,2382971203,0,Adnan Kahveci Bulvarı,primary,44.5461770341761
5674276006,5674276004,0,Açık Deniz Sokağı,residential,36.56293661128794
5777569434,1033540405,0,Mektep Sokağı,secondary,40.236901093478224
5777569434,5777569437,0,,residential,58.92702280974772
5777569434,1033540247,0,Mektep Sokağı,secondary,21.361208080736233
5777569436,1033540159,0,Altay Sokağı,residential,6.14391569949298
5777569436,5777569437,0,,residential,60.39254451420534
5777569436,1033540150,0,Altay Sokağı,residential,38.80597550061151
5777569437,5777569434,0,,residential,58.92702280974772
5777569437,5777569436,0,,residential,60.39254451420534
5777569437,10316977890,0,,residential,48.28872784035665
5777925705,5777925709,0,,trunk_link,186.3531689286411
5777925705,918482357,0,,trunk,869.2516932568
5777925709,918481828,0,D-100 Güney Yanyolu,primary,40.16582690248896
6300279742,1005965602,0,,primary_link,28.32644503008571
6300279742,1005965393,0,Adnan Kahveci Bulvarı,primary,66.41440107513148
6367407127,968158125,0,Tez Sokağı,tertiary,10.919493583920717
6367407127,968158131,0,Sugözü Sokağı,residential,118.93027096069164
6367407127,968158137,0,Tez Sokağı,tertiary,104.6853417305563
6367407135,967089977,0,Tez Sokağı,tertiary,28.976699249076116
6367407135,2382892093,0,Tez Sokağı,tertiary,31.080498915175514
6367407135,968172107,0,,residential,69.84375300304089
6392046659,2380790776,0,,unclassified,19.536775832495554
6392046659,1027924701,0,Florya Caddesi,secondary,23.155739161535603
6392046659,1064677024,0,Florya Caddesi,secondary,236.79355929771015
6761742240,6761742242,0,,trunk_link,17.46739612522183
6761742240,1027256583,0,,secondary,15.423158543107476
6761742242,1027256671,0,,trunk_link,43.77549776043395
6761863770,1026970818,0,,primary_link,14.978662508992779
6761863770,2385196686,0,Yeni Havaalanı Caddesi,primary,71.36094984742248
6761863770,13690686464,0,,residential,127.95104107584986
6885004776,12205869493,0,,primary_link,12.023386323908332
6885004776,9954310026,0,,primary_link,6.6945809034332235
6885004776,966218618,0,İstanbul Caddesi,secondary,55.40960908884378
7242709082,12962077039,0,,residential,3.958544980389255
7242709082,12962077042,0,,residential,62.902513363823026
7242709083,12962077041,0,,residential,4.427863902028052
7242709083,7242733586,0,,residential,118.9202794805203
7242733586,12244813312,0,Bedri Rahmi Eyüboğlu Caddesi,tertiary,21.392218309722963
7242733586,12962077041,0,,residential,122.70437635656032
7242733586,7242733589,0,,tertiary,99.6933370649922
7242733589,1859103713,0,Bedri Rahmi Eyüboğlu Caddesi,tertiary,263.8395378401616
7242733589,7242733586,0,,tertiary,99.6933370649922
7631602537,1005964266,0,,primary_link,196.02727126072907
7631602537,1005965072,0,Doktor Remzi Kazancıgil Caddesi,primary,114.76913051548296
7908632925,1033539934,0,Orman Sokağı,residential,41.8799423789981
7908632925,8883675951,0,,secondary_link,30.05479198857192
7968198693,967134105,0,Ali Rıza Efendi Caddesi,secondary,51.54503178947985
7968198693,967134029,0,Ali Rıza Efendi Caddesi,secondary,246.57304357608075
7968198696,8859366405,0,Strasburg Caddesi,primary,192.1986444200231
7968198697,967134470,0,Zübeyde Hanım Caddesi,secondary,59.00041629745005
7968198697,967134077,0,,primary,43.24623407438821
8021836408,988336105,0,Doktor Remzi Kazancıgil Caddesi,primary,207.02422808521936
8021836408,988336233,0,,primary_link,46.84091795362587
8739267330,1027174347,0,Florya Caddesi,secondary,79.43583597864719
8739267330,8837111732,0,Yeşilköy Caddesi,trunk,42.68427342874665
8745873128,4586889197,0,,primary_link,284.6839518159374
8745909513,958136239,0,D-100 Güney Yanyolu,primary,285.1434705113357
8746470341,907179819,0,,trunk,642.840880100964
8746470341,2245030843,0,,trunk_link,187.10826929462414
8746606022,11578631978,0,,primary_link,10.703933048234203
8746606022,1859103852,0,Yenibosna Kavşağı,primary_link,145.01457853480773
8837111732,1027923841,0,Yeşilköy Caddesi,trunk,122.09866766046943
8837111732,1027174457,0,,trunk,44.81910712201969
8857549277,959578696,0,,secondary_link,22.80199611946248
8857549280,11905082898,0,,secondary_link,27.849049161431054
8857549280,959578737,0,Fişekhane Caddesi,secondary,20.870109143345765
8857549288,9750953051,0,Taşevler Sokağı,residential,38.27063735387752
8857549288,959578534,0,Halit Ziya Uşaklıgil Caddesi,secondary,32.827115240588526
8857549298,967134380,0,,secondary_link,5.8993466858673544
8857549298,967134347,0,Zübeyde Hanım Caddesi,secondary,35.89395537171442
8857549308,967134295,0,,secondary_link,8.259104715095448
8857549308,967134356,0,Zübeyde Hanım Caddesi,secondary,22.26618583518147
8857558117,967134196,0,,secondary_link,7.018222530347608
8857558117,988329424,0,Zübeyde Hanım Caddesi,secondary,8.718626758879452
8857558134,959578766,0,Ataköy Galleria Kavşağı,trunk_link,116.86882621427277
8857558134,959578941,0,,primary,52.54116935729086
8859366358,959578541,0,Kennedy Caddesi,trunk,19.409189980945136
8859366389,988336523,0,Conk Bayırı Caddesi,tertiary,64.26925102925416
8859366389,988329369,0,Conk Bayırı Caddesi,tertiary,11.146138523066442
8859366391,4978760081,0,Strasburg Caddesi,primary,190.64180103357901
8859366393,8859366397,0,,primary_link,38.21956980392783
8859366393,988329371,0,,primary_link,24.507353900200734
8859366397,2382930394,0,Strasburg Caddesi,primary,187.70288588804942
8859366405,988329375,0,Strasburg Caddesi,primary,21.23354981332726
8859366405,12205869447,0,,primary_link,27.01803335314061
8859366420,988336662,0,,secondary_link,125.2898398530512
8859366420,8859366425,0,,secondary_link,20.359181678185454
8859366425,8859366459,0,,secondary_link,18.581485468260258
8859366425,988336634,0,Conk Bayırı Caddesi,tertiary,32.51634753718239
8859366459,2382930395,0,,secondary_link,46.75886118324081
8859366459,8859366420,0,,secondary_link,17.529299777366894
8868871213,2382923602,0,,primary_link,54.77554522586199
8868871213,990483757,0,,secondary,28.195174651789042
8868878855,1005965054,0,,primary_link,187.3648832514733
8868878855,1005965048,0,Mustafa Sarıçiçek Bulvarı,primary,155.125575278616
8871992937,12752909081,0,Defne Sokağı,residential,224.02798455080648
8871992938,8871992937,0,,living_street,39.400665793011136
8871992938,1007877440,0,,living_street,52.565151002229705
8871992990,988336947,0,Adnan Kahveci Bulvarı,primary,113.84800208840858
8871992990,248138590,0,Ataköy 5. Kısım Kavşağı,trunk_link,160.0434205435413
8871992995,8871992990,0,Adnan Kahveci Bulvarı,primary,23.589843852011985
8871993006,8871993014,0,Adnan Kahveci Bulvarı,primary,126.09217180623494
8871993006,2246164371,0,Ataköy 5. Kısım Kavşağı,trunk_link,271.23155764893573
8871993014,11889214429,0,Adnan Kahveci Bulvarı,primary,18.322640755943876
8873045392,8873045396,0,,primary_link,48.300795236991476
8873045392,2382971030,0,,primary,27.715615304733028
8873045396,8871992995,0,,primary,12.833799694363494
8875766407,1027924354,0,Uçan Sokağı,residential,129.55417893758414
8875766408,1027924765,0,Naima Sokağı,residential,11.024135348576218
8875766408,1027924273,0,,residential,214.15701166111972
8875766408,1027924236,0,Naima Sokağı,residential,104.19846373610409
8875766412,2380932373,0,Ümran Sokağı,residential,58.327610542273746
8875825617,8875825619,0,,residential,13.873927181243609
8875825618,8875766407,0,Hilmi Naili Sokağı,residential,128.83403315715987
8875825618,8875825617,0,,residential,6.814932103617321
8875825619,1027256635,0,Köse Raif Paşa Sokağı,residential,137.4700233561664
8875825619,1027924854,0,,residential,18.8097478692836
8880083822,1027256967,0,İstanbul Caddesi,secondary,179.6479359058799
8880083825,1027924248,0,Yeşilköy İskele Caddesi,secondary,15.98967418061052
8880083825,1027924160,0,Yeşilköy İskele Caddesi,secondary,129.99926809972345
8880083825,1027243960,0,İstanbul Caddesi,secondary,145.29273515183286
8880083834,1027256715,0,Ümran Sokağı,residential,5.0045226080286875
8880083834,1027256645,0,Dört Kardeşler Sokağı,residential,63.871819683704416
8880083835,1027244278,0,Başak Sokağı,residential,121.9693810160194
8880802727,494078053,0,Germeyan Sokağı,residential,28.92453400766037
8880802727,8880802729,0,,residential,23.802054948460622
8880802729,1033539924,0,,residential,68.84211996948027
8883675950,1033540185,0,Orman Sokağı,residential,121.14390263829249
8883675950,8883675952,0,,secondary_link,4.256885026671866
8883675951,8883675961,0,,secondary_link,10.659968537764863
8883675951,1027924691,0,,secondary_link,25.832522277300633
8883675952,4977193423,0,Harman Sokağı,secondary,95.38450684060628
8883675952,8883675962,0,,secondary_link,8.380783305357607
8883675961,8883675950,0,,secondary_link,6.421920299626285
8883675962,7908632925,0,,secondary_link,34.15303195716422
8883675962,8883675951,0,,secondary_link,10.42359893177743
8883676010,8883679923,0,,secondary,12.810055208722071
8883676016,8883679919,0,,secondary,7.331241986223054
8883679919,8883676010,0,,secondary,11.760686914284943
8883679919,2380758443,0,,secondary,33.633357147616834
8883679923,1064676977,0,,secondary,33.00115133914057
8883679923,8883676016,0,,secondary,13.392906680849505
8883679946,1064675787,0,Tepe Sokağı,secondary,23.582483007264305
8883679946,1064675750,0,Tepe Sokağı,secondary,271.1379399855054
8884099780,1064676038,0,Atayurt Caddesi,secondary,52.153689436577324
8884099780,8884099783,0,,secondary_link,7.7066000453149455
8884099780,1027923964,0,11. Sokak,tertiary,187.58409397791627
8884099783,8884099780,0,,secondary_link,7.7066000453149455
8884099783,1025668939,0,Atayurt Caddesi,secondary,54.8270226929198
8884099787,1064675605,0,,residential,71.21355065329669
8884099787,13341072682,0,,residential,27.95941242331455
8884099807,1027923740,0,Hanımeli Sokağı,residential,48.92091803697496
8887329233,495411182,0,Yamaç Sokağı,residential,7.942644950524822
8887329233,1033541271,0,Yamaç Sokağı,residential,161.0754287253932
8887329233,2380790819,0,Arslanlı Sokağı,residential,165.68868145751267
8887329234,1033540699,0,Acar Sokağı,residential,31.969419473413428
8887329234,1033541055,0,Acar Sokağı,residential,121.7234009300464
8887329234,1033540992,0,Bahçe Sokağı,residential,69.43352392649857
8887329249,11889209191,0,Yeşilköy Caddesi,trunk,101.37111219418716
8887329249,1033541001,0,,secondary,106.52712132474052
8887329270,1033541275,0,,secondary,27.631850699519866
8887329275,2380806721,0,,trunk_link,11.548599565431083
8887329275,8887329281,0,Yeşilköy Caddesi,trunk,51.15085465693933
8887329281,2380806711,0,Yeşilköy Caddesi,trunk,276.34825767310025
8887329310,1027174377,0,1. İnönü Caddesi,secondary,20.034146539914943
8887329310,1027174376,0,1. İnönü Caddesi,secondary,10.324901844765789
9038284123,988329408,0,"['Fişekhane Caddesi', 'Ak Mescit Sokağı']",secondary,276.819191546679
9038284123,959578705,0,,secondary_link,36.73739448516116
9046101954,1027244168,0,Yeşilyurt İstasyon Caddesi,secondary,6.621323933275893
9046101954,1027243884,0,Sipahioğlu Caddesi,secondary,102.85077023238779
9046101961,988337275,0,,tertiary,26.980995055102888
9046101961,988336677,0,,tertiary,11.013404780479036
9346982261,958136029,0,Alem Sokağı,residential,41.118188169954614
9654303386,1007407462,0,,residential,6.716204035759346
9654303386,1007406269,0,Karanfil Sokağı,residential,155.3957559747502
9654303386,1007407683,0,,residential,154.52840203349248
9750953051,959578533,0,Odabaşı Sokağı,residential,32.17649620285125
9750953051,959578536,0,Taşevler Sokağı,residential,52.058106612352475
9750953051,2382909865,0,Odabaşı Sokağı,residential,7.120199041882921
9750953056,959578643,0,"['Ray Sokağı', 'Halkçı Sokağı']","['living_street', 'residential']",244.24494908762262
9750953056,959578428,0,"['Fişekhane Caddesi', 'İstanbul Caddesi']",secondary,152.3222234679755
9769272789,958405490,0,İncirli Caddesi,secondary,102.44284808364968
9769272792,958405820,0,Dr. Tevfik Sağlam,secondary,72.43744986794708
9769272792,958703200,0,,secondary_link,35.47549068602424
9954310026,966218644,0,,trunk_link,127.38450901515546
9954310026,966218689,0,,trunk_link,415.2006263002467
10151772512,1005965431,0,,residential,40.49786819464405
10151772512,10151772513,0,,residential,36.08639614464746
10151772512,2382923588,0,,residential,43.313853695581
10151772513,10151772512,0,,residential,36.08639614464746
10191775409,988336722,0,,residential,166.26040485332868
10191775409,988336814,0,,residential,164.6868344588662
10191775409,988336814,1,,living_street,155.2986700502452
10270443653,959578559,0,Milliyetçi Sokağı,living_street,57.792573618062065
10270443653,10270443655,0,,living_street,48.117433756746905
10270443655,10270443653,0,,living_street,48.117433756746905
10316977890,5777569437,0,,residential,48.28872784035665
10705338489,958136017,0,Olgunlar Sokağı,residential,106.69761386191749
10795855135,2380806710,0,Yeşilköy Caddesi,trunk,582.6514900715258
10795855135,1027174703,0,,trunk_link,57.74800552574182
10884273119,12244813316,0,Bedri Rahmi Eyüboğlu Caddesi,tertiary,121.15916663603227
10884273119,2112679826,0,"['Osman Hamdi Bey Bulvarı', 'Bedri Rahmi Eyüboğlu Caddesi']",tertiary,360.20537172985473
10884273126,2112691561,0,Burhan Doğançay Caddesi,residential,15.542860891613541
10884273126,7242709082,0,,residential,241.90920409367934
11006314365,958405297,0,Çetiner Sokağı,residential,62.65599506496959
11039180792,2385196539,0,Yeşilköy İskele Caddesi,secondary,32.94436172708015
11039180792,11039258010,0,Yeşilköy İskele Caddesi,secondary,18.404027082710268
11039258010,11039180792,0,Yeşilköy İskele Caddesi,secondary,26.622424963448005
11039258010,11595364204,0,Yeşilköy İskele Caddesi,residential,28.05454828994901
11039309419,620077517,0,,residential,53.68769387026676
11039309419,12569484115,0,,tertiary,210.1593600841628
11042234847,1033540470,0,İç Sokağı,residential,88.20325646360246
11042234847,1033540459,0,Avcılar Sokağı,secondary,80.97089711192321
11215618679,2382917903,0,,unclassified,2.2200553929855613
11215618679,967135259,0,,unclassified,25.228122018823594
11215618679,2246164123,0,,unclassified,16.6770334293913
11345677260,11345677264,0,,primary_link,611.0716456078707
11345677260,905151611,0,Basın Ekspress Yolu,primary,262.00739363228314
11345677264,1841824812,0,Basın Ekspress Yolu,primary,542.8598269558133
11556721691,959578675,0,Bestekar Rakim El Kutlu Sokağı,living_street,19.235502970698754
11557252167,2385196537,0,Liman Sokağı,residential,28.204984291577738
11557252167,2385196539,0,Liman Sokağı,residential,41.975318325562014
11557252167,11557252168,0,Liman Sokağı,residential,68.90806824067487
11557252168,11557272169,0,,residential,36.825588147450794
11557252168,2385196543,0,Liman Sokağı,residential,46.644949092703946
11557252168,11557252167,0,Liman Sokağı,residential,68.90806824067485
11557272169,11557252168,0,,residential,36.825588147450794
11557272169,11557272196,0,Yeşilköy İskele Caddesi,secondary,44.60300201907211
11557272169,2385196539,0,Yeşilköy İskele Caddesi,secondary,58.4643904794233
11557272195,2385196543,0,Liman Sokağı,residential,5.923171137986963
11557272195,11592710864,0,,residential,2.833335199343535
11557272196,1027924160,0,Yeşilköy İskele Caddesi,secondary,8.048496221432048
11557272196,11592710865,0,,residential,20.265110989444988
11557272196,11557272169,0,Yeşilköy İskele Caddesi,secondary,44.6030020190721
11572888723,1857917187,0,,trunk_link,204.09920045260324
11572888723,1857917102,0,D-100 Güney Yanyolu,primary,675.2708961988155
11575208050,1027174347,0,,trunk_link,163.6763276492498
11575208050,11575208051,0,Yeşilköy Caddesi,trunk,36.05577083266165
11575208051,8739267330,0,Yeşilköy Caddesi,trunk,65.22310956437097
11575208051,1857734476,0,,trunk_link,53.19142345141182
11579057570,958405938,0,Sayfiye Sokağı,residential,23.10897642471043
11579057577,958405432,0,Pembe Ay Sokağı,residential,63.181452904068394
11592710864,11557272195,0,,residential,2.833335199343535
11592710865,11557272196,0,,residential,20.265110989444988
11595364204,11039258010,0,Yeşilköy İskele Caddesi,residential,28.05454828994901
11599572238,13704296892,0,Eski Edirne Asfaltı Sokağı,tertiary,99.27474772479708
11652894520,1027924525,0,1. İnönü Caddesi,secondary,4.809070343643189
11652894520,1027923680,0,1. İnönü Caddesi,secondary,118.70643278913596
11657362002,1033540438,0,Tezgel Sokağı,residential,82.68377767346134
11826403684,11932587431,0,İsmail Erez Bulvarı,tertiary,29.378316427707066
11826403684,11932587434,0,,residential,40.08826739803219
11826403694,968158622,0,,tertiary,177.92975710866983
11826403694,968158378,0,Ekrem Kurt Bulvarı,primary,332.1697330546075
11826403701,968158046,0,Ekrem Kurt Bulvarı,primary,91.84552372764942
11826403701,968158143,0,,primary,43.279001256233656
11889209191,11889209193,0,,trunk_link,7.620321581517585
11889209191,1033541016,0,Yeşilköy Caddesi,trunk,80.61458152299366
11889209193,13713364915,0,Yeşilköy Caddesi,trunk,527.3873088075181
11889209194,1033541006,0,,trunk_link,9.88712291769729
11889209194,11889209191,0,,trunk_link,22.6586489061995
11889214429,579904564,0,Ataköy 5. Kısım Kavşağı,trunk_link,142.87363592898882
11889214429,8873045392,0,,primary,34.78554581435829
11889214430,8871993014,0,Ataköy 5. Kısım Kavşağı,trunk_link,149.08386506382334
11889214430,2246164371,0,Rauf Orbay Caddesi,trunk,180.0035429037964
11889214431,988336947,0,Ataköy 5. Kısım Kavşağı,trunk_link,194.57819087662466
11889214431,248138590,0,Rauf Orbay Caddesi,trunk,121.01534536489775
11889214432,8871992995,0,Ataköy 5. Kısım Kavşağı,trunk_link,117.60368725952867
11889214432,13845960911,0,Rauf Orbay Caddesi,trunk,135.31968995434158
11889586765,959578789,0,Ataköy Galleria Kavşağı,trunk_link,174.95691135114131
11889586765,959578766,0,Rauf Orbay Caddesi,trunk,111.32010034368614
11889586767,959578899,0,Rauf Orbay Caddesi,trunk,74.38168585804014
11889586767,959578822,0,Ataköy Galleria Kavşağı,trunk_link,127.35927460930856
11889586768,959578808,0,Ataköy Galleria Kavşağı,trunk_link,222.59660326814287
11889586768,959578875,0,Rauf Orbay Caddesi,trunk,145.93060966768533
11889589070,959578859,0,Ataköy Galleria Kavşağı,trunk_link,115.47562657519062
11889589070,959578844,0,Rauf Orbay Caddesi,trunk,110.77111275310466
11889589107,2382034303,0,,trunk_link,124.9583908154828
11889589107,966218653,0,,trunk_link,37.37165237694413
11889861376,4859033658,0,,tertiary_link,51.983491523739076
11889861376,988336963,0,,tertiary,40.73262463016614
11889861376,988336903,0,,tertiary_link,19.238552344845196
11889861377,988336903,0,,tertiary,46.577606398652904
11889861377,988336963,0,Adnan Kahveci Bulvarı,primary,34.2769161971737
